"","SKBR3","NCIH1975","HT29","MCF7","NCIH508","A549","HA1E","NCIH2073","PC3","NCIH596","U2OS","HEPG2","A375","HCC515","VCAP"
"MYCBP2",4.84699468696557,3.79493566280354,4.50525580093216,3.26753579806873,4.35402893805439,3.68818035858693,3.8923910259134,3.55949181320504,3.93828579188405,4.26228280642066,4.02680005934372,3.68929916053589,3.88557436437143,3.63575439127776,4.70542503904273
"CDK19",2.78868571061353,3.00539998774259,2.98550043030489,3.11603199344711,3.40190347160796,2.57773093149008,4.16591193893569,2.35049724708413,2.34766565630097,2.52606881166759,3.46205231879643,3.31759350462347,2.56559717585422,1.81966818349646,6.11144869848767
"GPATCH8",3.05311133645956,3.81659970653491,4.02768487693716,3.58255600301406,4.15946772926677,3.85099939471647,4.45154083301783,3.53356334821451,3.64731450954714,3.94673086014031,4.37225564844579,4.17472598770613,4.25701061820602,3.79493566280354,4.52919626799939
"MAST2",5.30560578958543,4.75755668893945,4.53729606709084,4.03474394932473,3.93262815702213,3.84197311892718,4.47832471148503,4.46336088581666,4.07382023329167,4.5933537709803,5.467605550083,3.92599941855622,4.05224198118114,4.5795422249369,4.89772447021644
"DCUN1D4",3.87578006306849,4.37503943134692,4.87430516598223,4.29939120612683,3.75808993420181,4.16430358309365,4.95093492831454,3.08915913191124,4.45088131527337,5.19652836093694,5.77768271707355,3.32912359629157,4.37155886261196,4.30597052098439,3.0408924306469
"FCHO1",2.99638874644762,3.93828579188405,0.879705766282288,3.14730669878029,4.18586654531133,2.96901230751632,1.36737106564853,3.02502879449152,3.60999129521268,1.65992455840238,2.6667565918848,2.16349873228288,0.613531652917927,1.38956681176273,0.855989697308481
"SNX13",3.98093926608551,4.32624970083746,3.27052894238072,3.19534759832222,3.50080205305716,3.53977919169849,4.01970191444255,3.72683121703249,3.55826763405574,5.23112515787905,4.15704371014558,2.67807190511264,3.36457243229586,3.41413553298445,3.39643353125099
"ATP11B",2.75274859140713,4.68032435684402,3.89336221076387,2.76765479823735,4.31831684133498,3.38266725274504,4.72082566608984,3.78135971352466,3.4032677223393,5.0071955014042,5.05528243550119,2.57288966842058,4.02591469875079,3.77082904603249,5.44592529857927
"JMJD6",4.97223312380739,4.59753117422421,4.33342373372519,4.42492208821069,4.47313748777226,5.62993940943954,5.21529030565123,4.95512678126137,4.93969674069176,5.10391721075207,4.76871365703049,4.68088692071969,5.03913839390696,5.02103547951136,4.37225564844579
"RRS1",4.89433274227769,6.30323278525064,5.25209770303744,6.11727946005392,4.80632405739003,5.97613447283165,4.22881869049588,5.55673594791453,5.46695333712393,5.08831123588866,4.66902676550963,5.03298241669943,5.93757979967966,5.06220807756025,5.66163560233596
"RRP12",3.47638168756724,5.04483123344781,4.69320814891002,4.9500017490835,4.09592441999854,4.97315203787724,4.06436554026363,4.20476675065461,4.03386345186628,4.68818035858693,4.02591469875079,4.31976242766925,6.00495075995105,4.92029330021101,3.88068552526112
"SYNE2",4.66732447027863,3.66902676550963,4.76871365703049,4.45549162062847,4.3110671022556,3.00898878322725,4.09423606984577,4.50589092972996,3.45549162062847,6.37677657188298,5.93073733756289,2.63923216324928,2.73552217729654,4.55274593674845,4.31034012061215
"PDS5A",4.20476675065461,4.81557542886257,4.77663042305105,4.54225804976692,3.674686619928,5.09803208296053,5.15461561132689,3.75167794568758,3.75702324650746,4.79337571126475,5.14812063112396,4.10517519226548,5.05267672430358,4.82984955984469,5.37225564844579
"CAMSAP2",3.70265754339091,3.94953493301701,2.93357263826102,4.13504228623365,2.08406426478847,4.28169825009883,4.52481592835751,2.46727948045998,3.85798099512757,5.01480160235136,4.11935617703968,2.02502879449152,4.55765515472542,4.39711840904258,3.40735275114004
"ATMIN",3.42223300068305,4.68313498512609,3.44493204894218,4.54411440220947,3.1243281350022,4.42492208821069,5.05006629830629,3.5668151540109,3.43829285157915,4.39917109381982,4.88166461932035,4.23266075679027,4.08576455377831,3.81864608282254,3.9136075118231
"TRIM2",3.605257262939,2.66448284036468,3.85299758761332,0.505890929729957,5.02945288578697,0.782408564927373,1.87578006306849,1.98185265328974,1.17632277264046,3.04788732939655,2.10097764772482,1.20163386116965,4.55151601762801,2.55090066464752,1.68257329734758
"WASHC4",3.77399632511117,3.82984955984469,3.88849973551412,4.08915913191124,3.65992455840238,5.15906400881055,4.9429835981871,2.86591881455221,3.74953426766926,3.75381844317354,3.16510798514454,3.05137210172103,4.54101915313356,4.4262647547021,3.34908214639109
"USP22",4.98413359454098,6.49073056358964,5.53791724903408,6.17791779219584,4.68650052718322,6.22708641687464,6.82870773545514,5.10097764772482,5.00135189299996,6.55903286774518,7.17332734965099,5.91934008244201,6.56483541701035,5.37677657188298,6.80799883862303
"WDR7",1.39506279951758,2.43829285157915,1.46466826700344,1.66448284036468,1.4905701304462,2.16671544496642,2.71369581484336,2.63226821549951,1.9297909977186,2.02856915219677,2.56071495447448,1.4276061727819,2.25096157353322,1.92599941855622,3.17791779219584
"JADE2",0.422233000683048,3.44625622988956,3.75274859140713,4.05484847699562,2.34198574722862,3.46988597627446,3.10601323762212,4.11519974938544,2.93357263826102,4.93073733756289,3.70376517879341,2.39231742277876,4.42088657497553,3.69265037003553,2.68929916053589
"ARHGEF12",4.69932952567316,4.35049724708413,5.00180224263399,3.55458885167764,3.90303827011291,3.78764141448333,5.19692173382033,3.4369613378336,3.66902676550963,5.15946772926677,4.43028527297778,4.1906148602095,4.46270675067016,3.86987140617771,5.27015513876653
"PPP1R13B",3.32481060342048,3.15704371014558,2.66448284036468,4.23878685958712,3.1906148602095,1.7311832415722,2.75488750216347,3.17472598770613,2.8972404255748,3.61706334388818,2.82781902461732,2.70487196445635,2.48800077083407,3.19377174339668,4.25776496857139
"RRP8",4.12763327972587,3.75488750216347,3.39094277280254,2.51349074558812,3.38128337250378,4.21878116778407,4.21412480535285,2.55581615506164,3.07553263116736,3.95326523901484,3.30451104180995,2.81147103052984,3.56803210477128,2.58496250072116,3.27351588970212
"NUDCD3",6.00405188450708,6.08427691053149,4.8171115727957,4.611172380044,4.87135084063403,4.41886457739032,6.03782146543497,5.99954908734095,5.33949373790173,6.90532682878751,6.05441438791731,4.30451104180995,4.99954908734095,4.75648960675997,5.43462822763672
"SIRT3",4.08406426478847,4.21878116778407,3.76659516172927,3.78031009904338,4.60999129521268,3.80529245560071,4.03033607837096,3.69376571221778,3.97177344719337,4.83238371654913,3.92884403671257,4.22650852980868,3.60407132366886,4.07895134139482,3.97727992349992
"SLC35A3",4.70873904135958,3.68144926531496,4.11270013274936,4.17232749165762,4.63517394667492,3.67919857056692,4.21101219348551,3.37573453858316,4.16992500144231,4.20945336562895,3.76765479823735,3.54596836910529,3.31903981556254,4.49761236561836,4.43962313755712
"ICMT",6.29609026268396,4.95930648975966,5.60050764534579,4.99322146736894,4.08406426478847,5.43462822763672,6.39180208251935,4.82578562746479,6.63604452602804,5.93451650158608,5.15987133677839,4.94673086014031,5.36632221424582,5.09465834265454,5.88679398997529
"MACF1",4.268284666521,5.74631276642546,5.55090066464752,4.37016428054021,4.48992821940518,5.79571500650173,6.50557340028202,5.86121100345716,5.2667865406949,6.16932375323987,6.66163560233596,5.23266075679027,6.14465824283188,6.68873986801449,5.75915583380027
"SUZ12",3.47508488294878,4.51349074558812,5.43162295971329,3.59215800212536,4.20163386116965,5.23189316164533,5.12267271882414,3.9174317553901,3.76659516172927,4.17392693199981,4.86789646399265,3.83592407425437,4.85648777949568,4.5957423394744,5.87528859822269
"KAT6B",3.38266725274504,3.07553263116736,3.39231742277876,3.61353165291793,2.24184018356467,2.07382023329167,3.1243281350022,2.33913738491959,4.3743439890385,2.68706068833989,3.62410089462811,2.47508488294878,2.79493566280354,2.20476675065461,3.3533232911629
"NNT",0.632268215499513,2.9560566524124,4.2349610948395,3.48928602262588,4.20789285164133,3.83289001416474,5.06263982828646,3.82171021503467,2.87970576628229,5.72846476509253,5.47443604325227,4.04264433740849,4.47767732756531,3.68706068833989,2.31324585178756
"ADAT1",3.50080205305716,4.81864608282254,3.77082904603249,4.55274593674845,4.0232553523003,4.25474519762921,4.89869207256049,3.29865831556452,2.76765479823735,4.86443379636562,4.59931779369823,2.9429835981871,5.10685079645022,4.09169983413681,3.10768786931437
"TMEM50A",6.04439411935845,5.7371459197762,6.06112813511825,6.06156020910797,5.90809234081827,6.11748726632592,7.18834157601082,5.45811948117451,5.98504496225347,6.44095219802964,5.96855160336395,5.38956681176273,6.15340002773506,5.54874485993723,5.97865326490861
"KLHDC2",5.99254185910911,4.95837871156634,4.57833494868161,5.1554254317472,4.63401235640212,4.59514556799086,5.19455988602261,4.98641093525204,5.13175409098481,5.51569983828404,5.02014657311178,5.54225804976692,4.51032901949057,5.13750352374993,4.72082566608984
"ACOT9",4.18824265626441,5.8414699994658,3.48284828306847,4.26978123827438,4.24716800037477,6.35966172233388,6.03121873061072,3.81044310384518,5.38059093426592,5.88825618102027,4.74038793246835,4.3526172989585,5.34766565630097,5.73226919950145,3.76447355099267
"SSBP2",4.39985467357243,4.10097764772482,1.72246602447109,4.10433665981474,0.356143810225275,2.93734439215023,3.73552217729654,1.32192809488736,2.39780296186249,5.48542682717024,4.43028527297778,0.189033824390017,3.05484847699562,1.83995958748953,1.40599235967584
"NUP62",5.91217080294995,5.66419836929191,6.15076274435542,5.76526952069059,4.4944156103975,5.68088692071969,6.41852730210161,5.00854067170295,5.72764822226861,6.28429202639431,6.60733031374961,5.3327079336406,5.83415498140132,5.20906339534927,6.60050764534579
"ARFIP2",7.19957419897824,5.55887985347544,6.24811732925083,5.54070926267143,5.40565206128037,5.35155766245043,5.84849775538515,5.03782146543497,5.24830712008724,5.89336221076387,5.71506967937999,4.79856900355688,5.87159726561385,5.27612440527424,5.66448284036468
"LSM5",6.71671659170597,7.2340030663556,6.46139758992616,5.96069703930431,6.04897722522605,7.09950561709114,6.6406787642337,5.63778411029132,6.57273811686407,7.12391445900198,7.12691092605489,6.01435529297707,6.75167794568758,6.32840565895857,6.02613608984167
"PLA2G15",3.11603199344711,3.94766615679601,3.0232553523003,3.60169651648096,2.89141918684608,3.01792190799726,5.11769504266975,2.83390207666916,3.12928301694497,3.93734439215023,4.03033607837096,4.51601514700366,3.62877359520165,3.43962313755712,2.48026512205446
"CEMIP2",3.30888505741176,4.12018602753186,5.3547342399706,4.21878116778407,4.73552217729654,6.50937914891469,6.29535569289167,5.51601514700366,2.790772037862,5.16188768237689,6.11603199344711,5.82603995889619,6.970163424661,5.70735913208088,4.92837032301897
"ZNF318",2.44360665147561,2.98550043030489,2.83592407425437,2.68929916053589,3.28983446517751,2.09761079662642,3.16349873228288,3.09761079662642,2.51096191927738,3.66562016406638,3.31324585178756,3.28540221886225,2.80322703643493,2.8073549220576,3.19692173382033
"FBXO7",5.55213110825378,6.68439798363757,5.13955135239879,5.63546419816788,5.64702663265485,5.69265037003553,6.51222688651396,5.44989147301094,4.90833256978243,5.57500972029495,6.21684284283726,6.25474519762921,6.29278174922785,5.10685079645022,5.38577613826941
"SPDEF",7.37781785308364,0.214124805352847,4.61647532878288,6.44625622988956,1.10433665981474,1.52606881166759,0.070389327891398,4.13914201914569,5.37920505996061,1.46988597627446,0.389566811762726,0.0426443374084937,0.16349873228288,3.75274859140713,7.25616150230877
"BAMBI",5.56985560833095,3.19849415363908,0.773996325111173,6.31197531446116,0.632268215499513,4.45022149589718,2.88557436437143,2.50589092972996,2.12763327972587,4.65477921695952,3.28540221886225,3.88947354253111,5.41312014640349,5.28169825009883,1.14404636961671
"BACE2",7.4446008137115,3.89627184880738,4.57106999816771,2.22650852980868,2.8972404255748,3.41413553298445,6.28595699488942,4.75488750216347,6.01903466936434,6.15663931069209,4.0703893278914,0.176322772640463,5.84021143265747,2.68032435684402,3.5033487351675
"COG4",4.70043971814109,5.8522485895654,5.32481060342048,5.83238371654913,5.43061981095978,5.26228280642066,5.6406787642337,4.96532254836725,4.6959938131099,5.83415498140132,5.29314973674186,5.27500704749987,5.43762724831895,5.67863534782274,4.78920757534734
"MPC2",4.92884403671257,4.48607074373567,5.00495075995105,3.87676249078156,5.42995065740377,4.98823022306046,5.05354581772798,3.6667565918848,4.74038793246835,5.35543919724868,4.42021289061078,4.73984810269933,4.25550073314839,6.38301301548867,6.87700799321402
"CLIC4",4.98959318493877,6.48171871919596,5.141187525005,5.88264304936184,4.20398416585599,5.84899843040002,8.62007316544424,4.26228280642066,5.46793154602629,6.48655349262453,7.02945288578697,5.60792206726114,7.00652244562298,4.98185265328974,4.50016467949217
"C2CD2",4.89384755813292,2.67807190511264,2.78450398292957,1.72683121703249,2.97085365434048,2.7158933705476,3.8972404255748,2.3305584000308,4.53231695933277,4.67016051412663,2.11769504266975,2.70487196445635,0.20163386116965,2.96532254836725,4.10097764772482
"TIPARP",3.36176835941915,4.44426950241348,4.4262647547021,2.65306001710456,3.56437816856506,4.05398016818765,5.26002565596146,3.82171021503467,4.04526821513853,6.47783920078185,1.61353165291793,2.70265754339091,4.32481060342048,2.84799690655495,1.80322703643493
"TSKU",4.07382023329167,4.5963388642052,5.07296327155522,5.26077843189343,4.58014548442338,6.10160805850212,5.40224465525408,4.31179371775365,2.8011586560937,6.08937102807684,4.94345253855882,4.62058641045188,3.7235585614721,3.74631276642546,4.21023299009585
"RNF167",6.41430469462396,6.70694490179401,6.17672169288105,6.81839044446963,5.83718638515903,6.28651155766423,6.8293421939028,6.0071955014042,6.14547367031771,7.23314029644597,5.92552476974757,5.41210404467757,6.58089920422574,5.72764822226861,6.28355142317431
"LRP10",5.89263388342444,5.68116812041669,4.61765111942733,6.0746766862945,4.88410945135923,5.29094040240368,6.63633460244218,6.04154964501142,5.15258906928713,6.23744899563932,4.7839804136838,4.40394936423287,4.20006486151431,5.89384755813292,4.12763327972587
"ZNF451",2.99819550315325,3.38543103719352,3.69710657447698,3.24488705912353,3.98458935036246,3.09592441999854,4.1407786557828,2.85199883711245,3.03562390973072,4.49633451341711,4.49121175600309,3.854993016757,3.82578562746479,3.39506279951758,3.95140129167431
"SENP6",4.57833494868161,4.34908214639109,4.62527048937469,4.82476785314329,5.04351949366274,5.00539998774259,5.33163356717103,4.02147972741045,3.55704241526372,4.54101915313356,5.19534759832222,4.28169825009883,4.40053792958373,4.36317107711924,5.55213110825378
"RAI14",2.35895882583233,4.85549144310187,4.1811025507538,1.65992455840238,3.40053792958373,6.25380022147642,7.06995989045977,1.76128527336162,4.12184429787638,6.08193608171943,5.76208300356767,3.52481592835751,4.23112515787905,3.29278174922785,3.73552217729654
"KIF1BP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TES",7.22718270888475,6.73646958248901,6.05506547256509,3.68369645430652,5.67694435910691,6.12598165385472,6.69863522129434,5.95745033634712,6.5022351148568,5.14323013477689,0.55581615506164,3.51475349843975,4.86937792403133,5.6573541815237,4.39231742277876
"PHGDH",5.34553831007001,5.22496636500027,5.35649598770558,6.91898246334308,6.41006969175638,5.85349670370232,7.77478705960117,3.71369581484336,5.79285535236249,6.12722055048807,8.03979640762003,7.17741953798924,7.91862475557459,6.72533217137268,7.01602824168708
"MYCBP",4.90303827011291,4.605257262939,5.16671544496642,4.88849973551412,4.29278174922785,4.80426011563474,5.17272751801285,4.49121175600309,4.8171115727957,4.45483390689887,4.75755668893945,4.02591469875079,5.06910063192283,5.26978123827438,4.05571626351254
"CHIC2",3.13257684267001,3.14730669878029,3.4867143730307,2.95791459863299,3.06695024392463,2.7158933705476,4.69432306012539,4.18745105402733,3.74308405554959,4.28021399581062,3.95977015521147,3.62643913669732,4.10097764772482,3.17312743348066,4.61882595258744
"TIMM9",6.39746072605472,6.52857131887076,5.75355105460066,6.50969584193339,5.36632221424582,6.56818415146383,5.41176518500698,5.90929308582382,6.30012372456901,6.06091204958787,5.96993327469786,5.98913900736823,5.50112063427539,7.24088671380497,6.15137177625395
"AKAP8L",5.10307794659757,4.88898672118656,4.70321146739115,5.27388882366849,4.80632405739003,4.09085343045111,5.27239650903748,4.51916444980607,4.96993327469786,5.35367615775164,4.55336050333533,4.83086375675176,5.00629802390037,4.59454854955035,5.85549144310187
"ATP2C1",4.31179371775365,6.14567745519564,5.39403389536778,4.42894634476948,5.72109918870719,5.35931031689044,6.28318097894557,5.95210055416844,4.9136075118231,6.57893871309339,4.98777561614291,4.39300425689832,5.21062264439691,5.48607074373567,7.40760768179143
"TRAPPC3",5.74523733212975,5.71342088486808,5.90761176285217,5.61264737765832,5.14445431392619,5.9902741833186,6.59051219998164,4.91073266190291,6.51853513898218,6.28188367456292,5.98959318493877,5.15461561132689,5.90038381666693,5.6698771604891,6.05484847699562
"DMAC2L",3.46597446450407,3.58856473740135,3.14730669878029,3.46074256378964,3.08065766334523,2.70265754339091,3.92504996472736,3.13586316536868,3.07382023329167,3.69821847822441,4.52544250601812,3.30012372456901,3.17632277264046,2.78450398292957,3.4931349223055
"TNFRSF21",3.0232553523003,5.29829173062012,6.20574438506276,2.31614574229336,4.61412086878925,3.90881290773955,3.38818953715608,5.03913839390696,6.1753249891849,7.06899318861308,3.22187708107703,5.30231905094883,5.13216552547809,4.24868662687383,4.18189764310839
"SESN1",1.98913900736823,1.66448284036468,3.64731450954714,4.29645740737124,5.36981542428391,2.87184364850932,3.76128527336162,0.918386234446348,1.47508488294878,1.88752527074159,3.0703893278914,3.93734439215023,2.86195536414487,1.28688114778816,4.26077843189343
"HTATSF1",5.03342300153745,6.05202456048283,5.81762325751143,6.16249203693753,4.07724299893246,6.15360269614038,5.26865895502767,4.43962313755712,5.4870360800319,5.77135740899056,5.42492208821069,4.5552026338783,5.64299031296116,5.4239142676731,5.50620838930675
"TMEM97",4.62643913669732,4.91408609701272,5.82553125118962,4.74631276642546,4.54596836910529,5.99616274268106,5.67976157351685,4.35684807923652,3.93734439215023,4.32696871158789,5.34695688937888,5.8285808102766,4.46793154602629,5.93050081079116,5.83895176695194
"BZW2",7.83111719461642,7.36684673526264,7.21334728173344,7.70043971814109,6.40973035386445,6.5234051328555,6.03254169727004,5.23419472295381,6.21819994369474,7.46572964253767,6.22997238511225,5.42492208821069,6.99299496685181,6.45926766670339,6.09191135749191
"CHMP4A",6.50143914515887,5.80761252317263,5.66305992374782,6.72123593057174,5.59902017739168,6.02236781302845,6.06651978142975,6.73876783680019,5.51822038059959,6.869007701616,5.82883464946806,6.40053792958373,5.69571548860997,5.55458885167764,5.34091827027212
"GTPBP8",2.53106949272595,3.61706334388818,3.82374936030827,3.21412480535285,3.24031432933371,4.12680770314203,3.94016675048282,2.51853513898218,3.58976348698498,4.60821785302146,4.17312743348066,2.97636363573276,3.78345665436024,3.76447355099267,3.93262815702213
"DNAJC15",3.05311133645956,0.0565835283663675,1.60407132366886,3.52857131887076,3.96624587322494,0.0285691521967709,3.70043971814109,2.08406426478847,2.64385618977472,2.72900887033786,3.10433665981474,3.16832111573972,2.54101915313356,0.411426245726465,0.214124805352847
"PACSIN3",4,3.62175885670973,1.25096157353322,4.73876783680019,1.85598969730848,4.31614574229336,4.71149490665009,2.41413553298445,5.39677601078753,5.30597052098439,5.99729240763651,5.78555055173926,6.15825622881134,4.12350066435096,3.91934008244201
"RBM15B",4.23725777090037,4.18189764310839,4.19770815795585,3.29130885982897,4.03033607837096,3.12267271882414,4.61706334388818,3.56559717585422,3.89433274227769,4.17472598770613,4.86245139132558,3.66902676550963,4.66448284036468,4.39780296186249,4.92694824794977
"HOOK2",4.87578006306849,5.31578357458946,5.41006969175638,6.56864019541922,5.95814667376272,2.94110631094643,3.70597790168252,4.50207595604579,5.20867331962947,5.31831684133498,4.48091134604775,3.44360665147561,3.85798099512757,3.52606881166759,5.72437742160622
"SNX11",2.68706068833989,3.55581615506164,4.03562390973072,4.91408609701272,3.36457243229586,4.37712374912949,4.47248777146274,2.81147103052984,3.5837597536395,3.42894634476948,3.85399564717639,3.20945336562895,3.84699468696557,3.52732060787705,3.53977919169849
"TIMM22",3.01256867350306,4.26603689399532,2.76128527336162,3.5765221379205,2.06350294230616,4.43229133824778,3.9126498648972,2.75702324650746,3.39094277280254,3.83187724119167,3.31179371775365,3.31469652565629,3.90014226035982,2.99457972421575,4.03650333373899
"NENF",5.8804406478879,5.58135124716878,3.89820835250872,4.46858331700683,4.22958792274065,5.60139939053183,6.39300425689832,4.99819550315325,6.5915597458278,6.19692173382033,5.5933537709803,3.66902676550963,5.10685079645022,5.67072705449947,4.08576455377831
"UBQLN2",3.20163386116965,4.18428029441938,3.5909612413426,3.39917109381982,3.01792190799726,4.21723071622067,4.70487196445635,2.31614574229336,2.78450398292957,5.16027483140859,4.18348651445939,2.88557436437143,3.75595576955096,3.83794324189103,3.82984955984469
"ERO1A",3.26453643099903,6.44476644083308,4.45877569908024,4.96347412397489,4.17712050284652,5.35049724708413,6.39248916196602,5.36702153323231,6.29462074889163,6.16430358309365,6.23266075679027,5.70099449416827,4.3526172989585,5.50747752951693,4.79545527204412
"DNTTIP2",5.63749432520631,5.21955576916691,4.94438996227009,3.97727992349992,4.34127418369217,5.70182625841205,5.85748342828667,4.82527683005487,5.24374523473398,5.65105169117893,5.29829173062012,4.28466218548316,5.27463440251759,5.18745105402733,4.44956137461324
"PIK3R4",4.38128337250378,5.1243281350022,4.94016675048282,4.01613970265525,4.83339613416323,4.5197934862411,5.02192383855476,3.95140129167431,3.67694435910691,5.46956042171122,4.52230689287139,3.9136075118231,5.38024459047818,4.43629511983936,4.42021289061078
"HDGFL3",2.6667565918848,4.07809742302666,0,5.86641348112345,0.367371065648529,5.74685018309805,6.02569327368077,2.63459326844576,4.84849775538515,5.42021289061078,5.94438996227009,0.16349873228288,5.19574129324645,5.30158764660319,5.42861141846713
"COPS7A",5.77056479197169,5.61353165291793,5.86616616903904,5.48607074373567,4.87528859822269,5.49569516262407,5.9884574728114,5.21645486514476,5.26716121802226,5.56071495447448,5.9159988517389,5.16349873228288,6.5003240492842,6.76274744195315,5.61823865559545
"NSDHL",4.38404980679516,5.55704241526372,5.93239194006853,5.3823214071145,3.74092756031863,5.20554891117303,4.80992886572143,3.62293035092018,4.90592847817314,4.92029330021101,4.90014226035982,4.95930648975966,4.49761236561836,4.57773093149008,4.68201139080069
"HEBP1",4.68201139080069,4.51790555352995,3.25398926623079,5.98777561614291,5.22458056608344,5.17272751801285,5.6450098843911,3.65878273401283,4.37851162325373,5.27649666564036,5.72109918870719,4.56985560833095,3.56559717585422,5.04832338653781,5.32048467801769
"MTERF3",1.92219784839637,4.41006969175638,3.28835856219366,4.24564777363675,3.64731450954714,5.03077747199254,4.46466826700344,3.84899843040002,5.03254169727004,4.06263982828646,3.77610398807316,2.91838623444635,4.57167680997093,4.0408924306469,4.6507645591169
"AMDHD2",4.5765221379205,4.75328361646088,4.52544250601812,4.99593670350459,3.78135971352466,2.43028527297778,4.23035674505615,2.83187724119167,3.73335434061383,4.93310047493137,4.8171115727957,4.40667271575583,4.27575204882853,3.25247621413522,3.41278152533848
"ISOC1",4.91121220155861,3.99909803370561,4.60584986719498,6.86888427302877,3.30451104180995,4.15380533607904,4.01970191444255,3.39506279951758,4.10013667128545,4.25398926623079,4.45483390689887,4.97131362406888,3.70154905694307,4.16751850373522,4.75542173473424
"MRPS16",7.46923479366766,6.47540919340106,5.90857275875175,6.50525580093216,5.41852730210161,6.70043971814109,6.73768676140986,5.46727948045998,7.41464295841001,5.92671109909728,6.86752586116297,5.52481592835751,5.92860719930895,5.97085365434048,5.84046323386954
"FIS1",7.63720448190229,7.39137249163957,7.47783920078185,7.85854055277935,6.76712507726907,6.17971008387062,6.39523421222388,6.95431265207001,6.18447867118709,6.31215688831337,6.94415566344036,5.90713102474679,6.89675621847481,7.04865034292242,7.10936055940423
"GOLT1B",3.58496250072116,4.13914201914569,4.49249415167943,4.25625587320273,3.75167794568758,5.96439863220318,5.6406787642337,5.37608196665007,4.53356334821451,4.4867143730307,5.39780296186249,4.05137210172103,4.96624587322494,5.23227701026829,3.99819550315325
"GLOD4",5.04045412134962,6.44095219802964,5.37225564844579,6.21723071622067,5.44989147301094,6.40224465525408,6.00517539133194,5.32732808262995,4.88557436437143,5.75808993420181,5.29939120612683,6.18130136492636,5.4937754084607,5.56498780095989,6.88789077216842
"GMNN",5.60436789989375,5.77214959078454,5.8801957289431,5.34305243492297,4.38059093426592,5.86245139132558,6.53496424980465,4.85847839042327,5.23227701026829,6.2309330930394,6.14302600388997,6.6959938131099,5.80709727493827,5.80761252317263,6.10223819393074
"LAP3",4.8444860877578,5.43329332581501,6.07103324445682,5.67383905599044,4.68032435684402,5.12763327972587,6.35878304818473,5.45055144330648,4.8414699994658,7.70915275690251,5.24526746651951,6.17951105027151,5.85773223315767,5.56529252058102,5.06047978140759
"NOSIP",5.77162151792327,5.36422222109353,6.11914863981125,6.23323618525269,5.36282052553426,5.60673831741759,6.98493107276922,5.31143045574974,6.38249434029312,6.18745105402733,6.16027483140859,5.55151601762801,6.69696752623429,5.06177619758669,5.11103131238874
"DERA",3.80529245560071,5.06350294230616,5.01077983875324,4.08576455377831,4.89287670006069,5.58736499093646,6.00988458893184,3.53480866123175,4.20084957463721,4.66391384211598,5.23916887866545,5.0071955014042,5.00045077177086,5.2460279805281,3.4276061727819
"SCCPDH",1.84799690655495,5.08321336824898,4.27127625917593,6.19908336951041,3.88068552526112,5.63488363677538,5.90159099190337,4.87921563716567,5.30231905094883,5.77082904603249,4.50080205305716,5.31650781910311,5.52481592835751,5.61706334388818,5.18982455888002
"MRPS2",6.20026107981327,6.54766574835342,6.05809998849341,6.24336442569366,5.06436554026363,6.08363887925071,6.24241196309824,5.40497122358917,5.03562390973072,5.51506901403224,5.72492307026661,5.87110437355546,5.92409988564074,5.06695024392463,6.4526942640982
"VPS28",6.90725122429203,5.29682445864937,6.41970742081027,7.45754504555438,6.71890955437923,5.9706236144706,6.07424852334703,6.38870616922638,6.95884267524324,6.66533591718518,7.76473892302338,5.19377174339668,6.06845585200555,6.87061131304455,6.47735352663456
"HSD17B11",1.18269229751619,5.04483123344781,4.92076967302065,0.526068811667588,4.8293421939028,5.71534429535891,4.85149920246126,4.93073733756289,3.00180224263398,4.84046323386954,5.3823214071145,6.63197732023875,4.55151601762801,5.82196526586905,5.11103131238874
"NUSAP1",6.46515822966426,6.63865311646611,6.52606881166759,5.93828579188405,4.15704371014558,6.08767498668722,7.95378904059665,5.5478199565777,6.43662826729284,7.16802018856167,7.8421617434997,5.69515867847536,6.99390075563742,6.83175059456552,7.08023127201926
"SCAND1",7.166514610409,6.47378691161437,6.09402488708305,6.74644713936282,6.05224198118114,5.22303633790187,5.87970576628229,5.62058641045188,5.54874485993723,7.10150300916717,6.09000652990382,7.01491315812492,6.62058641045188,6.32678899249194,6.16972461321491
"CD320",4.97269265400426,7.20065343636747,5.6959938131099,5.73063995591679,5.77135740899056,5.65963918701565,6.1106138055009,6.35931031689044,7.36719631002589,6.4920133868738,6.29682445864937,6.66206304642804,6.67750824226472,6.00202736474428,5.94906796585291
"NGRN",5.87921563716567,6.0723202160327,6.38732807236612,7.18745105402733,6.13278245729886,7.09127669436522,6.35049724708413,6.04220656012069,5.27686882997646,7.06533534687803,6.27519333390221,5.51349074558812,5.82298501854688,6.98310761722557,7.03397354344106
"SNX7",4.33913738491959,3.97452931248388,4.42894634476948,3.02502879449152,3.74631276642546,4.72955277045397,5.47443604325227,3.72246602447109,4.68818035858693,5.18348651445939,4.83945576522463,3.81966818349646,4.41210404467757,4.36106648879432,2.92219784839637
"ATP6V1D",5.25209770303744,6.35543919724868,4.95652136333312,5.90713102474679,4.38750040648098,6.14730669878029,6.62789861587175,5.49920809085669,6.16551001804135,6.41074812818595,6.02834813418931,4.37016428054021,5.46368784220126,6.04264433740849,5.27872821293894
